countryCode,urlImage,productName,salesRanking30DaysAvg,salesRanking90DaysAvg,salesRanking180DaysAvg,salesRankingReference,reviewsRating,reviewsCount,amazonCurrent,amazon30DaysAvg,amazon90DaysAvg,amazon180DaysAvg,amazonLowest,amazonHighest,amazon90DaysOOS,newCurrent,new30DaysAvg,new90DaysAvg,new180DaysAvg,newThirdPartyFBACurrent,newThirdPartyFBA30DaysAvg,newThirdPartyFBA90DaysAvg,newThirdPartyFBA180DaysAvg,newThirdPartyFBALowest,fbaPickPackFee,newThirdPartyFBMCurrent,newThirdPartyFBM30DaysAvg,newThirdPartyFBM90DaysAvg,newThirdPartyFBM180DaysAvg,newOffersCurrentCount,newOffers90DaysAvgCount,countRetrievedLiveOffersNewFBA,countRetrievedLiveOffersNewFBM,buyBoxCurrent,buyBox30DaysAvg,buyBox90DaysAvg,buyBox180DaysAvg,buyBoxLowest,buyBoxHighest,buyBoxSeller,buyBoxIsFBA,buyBoxUnqualified,urlAmazon,urlKeepa,categoriesRoot,categoriesSub,asin,ean,brand,numberOfItems,packageLengthCm,packageWidthCm,packageHeightCm,packageWeightG,isHazmat
de,https://m.media-amazon.com/images/I/51enNBS7vwL.jpg,Cuisine des légumes,,,,,4.5,2,€ 4.90,€ 4.90,€ 4.90,€ 4.83,€ 4.34,€ 4.90,0 %,€ 4.90,€ 4.90,€ 4.90,€ 4.83,,,,,,€ 2.55,,,,,5,3,1,0,€ 4.90,€ 4.90,€ 4.90,€ 4.83,€ 4.34,€ 4.90,Amazon,yes,no,https://www.amazon.de/dp/2816019373,https://keepa.com/#!product/3-2816019373,Bücher,"Freizeit, Haus & Garten, Schnelle Küche",2816019373,9782816019377,,,21.8,16,3.4,130,
de,https://m.media-amazon.com/images/I/518kPwAyzCL.jpg,"60 jeux activités et aventures dans la nature: printemps, été, automne, hiver",,,,,,,,,,€ 13.00,€ 13.00,€ 13.00,100 %,€ 13.00,€ 13.00,€ 12.73,€ 12.74,,,,,,€ 2.65,,,,,3,3,,,,,,€ 13.00,€ 13.00,€ 13.00,,no,no,https://www.amazon.de/dp/2351912128,https://keepa.com/#!product/3-2351912128,Bücher,"Sport allgemein, Sport, Sport & Freizeit",2351912128,9782351912126,GERFAUT,,23.5,16.7,1.4,380,
de,https://m.media-amazon.com/images/I/41oIIQlhxOL.jpg;https://m.media-amazon.com/images/I/61DfHmJ+qpL.jpg,Génération Internet: Comment les écrans rendent nos ados immatures et déprimés,4349792,4236129,4045247,Bücher,4.1,9,€ 32.64,€ 32.65,€ 33.21,€ 32.99,€ 24.99,€ 34.99,0 %,€ 31.95,€ 29.69,€ 31.00,€ 31.60,€ 31.99,€ 31.99,€ 31.99,€ 31.99,€ 31.99,€ 3.00,€ 37.29,€ 30.81,€ 30.76,€ 30.75,3,4,2,1,€ 32.64,€ 32.49,€ 32.49,€ 32.64,€ 24.99,€ 34.99,Amazon,yes,no,https://www.amazon.de/dp/2804706389,https://keepa.com/#!product/3-2804706389,Bücher,"Entwicklungspsychologie, Schule & Lernen, Depression",2804706389,9782804706388,MARDAGA PIERRE,1,21.8,15,3.8,620,
de,https://m.media-amazon.com/images/I/51lwSrHo6rL.jpg,Choisir les meilleurs produits au supermarche - Quels produits choisir pour votre bien-être Plus de 1 000 références décryptées -: Quels produits ... bien-être - plus de 1000 références décyptée,,,,,4.2,40,€ 19.95,€ 11.72,€ 9.98,€ 13.83,€ 6.44,€ 19.95,0 %,€ 19.95,€ 11.72,€ 9.98,€ 13.83,,€ 11.17,€ 11.07,€ 15.61,€ 10.99,€ 3.00,,€ 17.44,€ 21.83,€ 23.83,4,5,2,3,€ 19.95,€ 11.72,€ 9.98,€ 13.83,€ 6.44,€ 19.95,Amazon,yes,no,https://www.amazon.de/dp/2757604341,https://keepa.com/#!product/3-2757604341,Bücher,"Freizeit, Haus & Garten, Vollwertküche",2757604341,9782757604342,AMPHORA,,23.8,21,1.8,780,
de,https://m.media-amazon.com/images/I/51Hf15wIfaL.jpg,Marais poitevin : 23 Belles Balades,3390727,3330665,2372898,Bücher,4,2,€ 17.90,€ 17.90,€ 17.90,€ 17.90,€ 16.16,€ 17.90,0 %,€ 17.90,€ 17.90,€ 17.90,€ 17.90,,,,,,€ 2.65,,€ 26.00,€ 26.00,€ 26.00,3,3,1,2,€ 17.90,€ 17.90,€ 17.90,€ 17.90,€ 16.16,€ 17.90,Amazon,yes,no,https://www.amazon.de/dp/2846405085,https://keepa.com/#!product/3-2846405085,Bücher,"Freizeit, Haus & Garten, Routen & Wege, Walking & Gehen, Wandern allgemein",2846405085,9782846405089,BELLES BALADES,,20.8,15,1.3,360,
de,https://m.media-amazon.com/images/I/51kTUmMst3S.jpg;https://m.media-amazon.com/images/I/5191xv6W+cS.jpg;https://m.media-amazon.com/images/I/51LtCcnsRdS.jpg;https://m.media-amazon.com/images/I/51mzEpu7uoS.jpg;https://m.media-amazon.com/images/I/51vnDW24aES.jpg;https://m.media-amazon.com/images/I/515+AxaEqdS.jpg;https://m.media-amazon.com/images/I/51pqe3twkgS.jpg,COLS DE LEGENDE - TOPOGUIDE DES ALPES ET DES PYRENEES: Cols de légende Alpes & Pyrénées,,,,,3.8,4,€ 15.00,€ 13.78,€ 14.06,€ 14.40,€ 13.56,€ 15.00,0 %,€ 15.00,€ 13.78,€ 14.06,€ 14.40,,,,,,€ 2.65,,€ 20.34,€ 20.34,€ 20.34,6,7,1,3,€ 15.00,€ 13.78,€ 14.06,€ 14.40,€ 13.56,€ 15.00,Amazon,yes,no,https://www.amazon.de/dp/275760497X,https://keepa.com/#!product/3-275760497X,Bücher,"Sport allgemein, Mountainbiking",275760497X,9782757604977,AMPHORA,,22.5,12.1,1.7,250,
de,https://m.media-amazon.com/images/I/61E04KVI3QL.jpg,Docteur académie,,,,,4.6,12,,,,,,,100 %,€ 8.50,€ 8.50,€ 8.50,€ 9.68,,,,,,€ 2.65,€ 14.49,€ 14.49,€ 14.49,€ 19.04,1,1,0,1,€ 14.49,€ 14.49,€ 14.49,€ 14.49,€ 14.49,€ 14.49,3rd Party (A1TCMC49OOH07Y),no,no,https://www.amazon.de/dp/2092589210,https://keepa.com/#!product/3-2092589210,Bücher,"Wissenschaft & Natur, Wissenschaft",2092589210,9782092589212,NATHAN,,23.8,19.6,1,320,
de,https://m.media-amazon.com/images/I/819Ie9dmowL.jpg,Le très grand câlin,4790624,4790624,4739446,Bücher,,,€ 12.90,€ 12.90,€ 12.90,€ 12.89,€ 12.78,€ 12.90,0 %,€ 12.90,€ 12.90,€ 12.90,€ 12.89,,,,,,€ 2.65,,,,,6,6,,,€ 12.90,€ 12.90,€ 12.90,€ 12.89,€ 12.78,€ 12.90,Amazon,yes,no,https://www.amazon.de/dp/2408037336,https://keepa.com/#!product/3-2408037336,Bücher,"Gutenachtgeschichten, Gute-Nacht-Geschichten",2408037336,9782408037338,,,26.7,20.7,0.9,400,
de,https://m.media-amazon.com/images/I/61YDqrtcAGL.jpg;https://m.media-amazon.com/images/I/419REZQIz-L.jpg;https://m.media-amazon.com/images/I/41lR09GaZVL.jpg,Josette et Johnny - 50 ans d'amitié et de partage: Cinquante ans d'amitié et de partage,,,,,4.4,17,€ 18.90,€ 18.14,€ 18.14,€ 18.18,€ 18.10,€ 18.90,0 %,€ 18.90,€ 18.14,€ 18.14,€ 18.18,,,,,,€ 3.00,,,,,6,5,,,€ 18.90,€ 18.14,€ 18.14,€ 18.18,€ 18.10,€ 18.90,Amazon,yes,no,https://www.amazon.de/dp/2813225789,https://keepa.com/#!product/3-2813225789,Bücher,"Komponisten & Musiker, Musik",2813225789,9782813225788,,,25.7,18.8,1.7,730,
de,https://m.media-amazon.com/images/I/51GKHJt+aQL.jpg,L'Arche de Neptune,,,,,,,,,,,€ 8.59,€ 10.28,100 %,€ 6.90,€ 6.90,€ 8.79,€ 9.34,,,,,,€ 2.65,,€ 15.89,€ 15.89,€ 15.89,1,1,0,1,€ 12.89,€ 12.89,€ 14.78,€ 15.27,€ 9.82,€ 15.89,3rd Party (A1TCMC49OOH07Y),no,no,https://www.amazon.de/dp/2366470185,https://keepa.com/#!product/3-2366470185,Bücher,Kinderbücher,2366470185,9782366470185,RECREALIRE,,21.6,20.8,1,320,
de,https://m.media-amazon.com/images/I/51knq71XsoL.jpg,Théo le chateau d'eau,,,,,,,€ 12.00,€ 12.00,€ 11.78,€ 11.60,€ 11.43,€ 12.00,0 %,€ 12.00,€ 12.00,€ 11.78,€ 11.60,,,,,,€ 2.65,,,,,4,4,,,€ 12.00,€ 12.00,€ 11.78,€ 11.60,€ 11.43,€ 12.00,Amazon,yes,no,https://www.amazon.de/dp/B09PTSMKR4,https://keepa.com/#!product/3-B09PTSMKR4,Bücher,"Gutenachtgeschichten, Gute-Nacht-Geschichten",B09PTSMKR4,9791036340864,,,26.3,19.2,0.9,310,
de,https://m.media-amazon.com/images/I/410QPKzcR3L.jpg;https://m.media-amazon.com/images/I/5119kXqRiiL.jpg;https://m.media-amazon.com/images/I/41Gw9+LokgL.jpg;https://m.media-amazon.com/images/I/41R02f9BncL.jpg;https://m.media-amazon.com/images/I/41SdYAun3vL.jpg,Histoires à piocher,1158806,1147721,1147721,Bücher,,,€ 17.31,€ 17.84,€ 17.62,€ 17.78,€ 15.66,€ 19.44,0 %,€ 17.31,€ 17.84,€ 17.62,€ 17.78,,,,,,€ 3.00,,,,,1,1,1,0,€ 17.31,€ 17.84,€ 17.62,€ 17.78,€ 15.66,€ 19.44,Amazon,yes,no,https://www.amazon.de/dp/B08C8Z5X76,https://keepa.com/#!product/3-B08C8Z5X76,Bücher,"Grundbegriffe, Belletristik",B08C8Z5X76,9791023514100,SEUIL JEUNESSE,,25.5,18,2.4,800,
de,https://m.media-amazon.com/images/I/51anycimUXL.jpg;https://m.media-amazon.com/images/I/51RNXp0YmtL.jpg;https://m.media-amazon.com/images/I/41uDuyGwpFL.jpg;https://m.media-amazon.com/images/I/51yI+v4IMhL.jpg,Transforme les boîtes de céréales,,,,,4.5,2,€ 9.95,€ 9.95,€ 8.77,€ 7.02,€ 4.00,€ 9.95,0 %,€ 3.69,€ 3.69,€ 3.74,€ 4.30,,,,,,€ 2.04,,€ 6.69,€ 6.69,€ 6.69,4,4,1,2,€ 9.95,€ 6.86,€ 6.07,€ 5.65,€ 4.00,€ 9.95,Amazon,yes,no,https://www.amazon.de/dp/2378790309,https://keepa.com/#!product/3-2378790309,Bücher,Beschäftigungsbücher,2378790309,9782378790301,Mila,,20.8,19.6,1.4,200,
de,https://m.media-amazon.com/images/I/61V8tbFJEFL.jpg;https://m.media-amazon.com/images/I/518J8X2icKL.jpg;https://m.media-amazon.com/images/I/51KKHExtRrL.jpg,Mes histoires pour grandir à 3 ans,4875565,4875565,4875565,Bücher,,,,,,,,,100 %,€ 38.54,€ 38.54,€ 38.54,€ 38.54,,,,,,€ 2.65,,,,,1,1,,,,,,,,,,no,no,https://www.amazon.de/dp/2324030241,https://keepa.com/#!product/3-2324030241,Bücher,"Alben, Grundbegriffe, Belletristik",2324030241,9782324030246,,,26.8,21.8,1.2,390,
de,https://m.media-amazon.com/images/I/91P4G-JPM1L.jpg;https://m.media-amazon.com/images/I/71PIqIqIN6L.jpg;https://m.media-amazon.com/images/I/81qdg306xOL.jpg;https://m.media-amazon.com/images/I/81YN81W9ZsL.jpg;https://m.media-amazon.com/images/I/81HcCzk0XhL.jpg,La Nature sur les chemins de Saint-Jacques,,,,,,,€ 34.90,€ 34.90,€ 34.90,€ 34.90,€ 34.90,€ 34.90,0 %,€ 34.89,€ 34.89,€ 34.89,€ 34.89,,,,,,€ 5.58,,,,,4,5,,,€ 34.90,€ 34.90,€ 34.90,€ 34.90,€ 34.90,€ 34.90,Amazon,yes,no,https://www.amazon.de/dp/2603024965,https://keepa.com/#!product/3-2603024965,Bücher,Themen & Konzepte,2603024965,9782603024966,,,26.6,26.5,2.5,1620,
de,https://m.media-amazon.com/images/I/71YceI81K6L.jpg,Evaluer le risque de suicide: Suivre au mieux les patients à tendances suicidaires,,,,,,,€ 29.99,€ 29.99,€ 29.99,€ 29.99,€ 29.99,€ 29.99,0 %,€ 29.99,€ 29.99,€ 29.99,€ 29.99,,,,,,€ 2.65,,,,,2,2,,,€ 29.99,€ 29.99,€ 29.99,€ 29.99,€ 29.99,€ 29.99,Amazon,yes,no,https://www.amazon.de/dp/2804705773,https://keepa.com/#!product/3-2804705773,Bücher,"Psychopathologie, Schule & Lernen, Depression, Selbstmord",2804705773,9782804705770,MARDAGA PIERRE,,22.2,15.2,1.8,400,
de,https://m.media-amazon.com/images/I/51ID3gbJ9VL.jpg;https://m.media-amazon.com/images/I/51ZFe2AdsxL.jpg;https://m.media-amazon.com/images/I/5154oVWeDtL.jpg;https://m.media-amazon.com/images/I/512bKd63MDL.jpg;https://m.media-amazon.com/images/I/518iA9kKZyL.jpg,VOUS ETES LE MEILLEUR COACH DU MONDE: LES CLEFS D'UNE DEMARCHE POSITIVE POUR ATTEINDRE VOS OBJECTIFS,,,,,4.1,4,€ 24.58,€ 22.19,€ 22.51,€ 23.04,€ 18.02,€ 24.95,0 %,€ 24.58,€ 22.19,€ 22.42,€ 22.72,,,,€ 22.71,€ 16.13,€ 2.74,,€ 24.58,€ 24.58,€ 24.58,2,2,1,1,€ 24.58,€ 22.19,€ 22.51,€ 23.02,€ 16.00,€ 24.95,Amazon,yes,no,https://www.amazon.de/dp/2757604899,https://keepa.com/#!product/3-2757604899,Bücher,Sport allgemein,2757604899,9782757604892,,,24,17.2,2.6,840,
de,https://m.media-amazon.com/images/I/31FrtQmJw2L.jpg;https://m.media-amazon.com/images/I/41Jn3YhbL4L.jpg;https://m.media-amazon.com/images/I/41ZqwgAoaaL.jpg;https://m.media-amazon.com/images/I/41d0NyBRmtL.jpg;https://m.media-amazon.com/images/I/51kUvvrEkLL.jpg,Basics - Corps et mental: 19 CLES POUR ETRE BIEN DANS SA VIE,,,,,3.5,7,,€ 8.04,€ 9.33,€ 9.67,€ 6.88,€ 10.00,6 %,€ 25.49,€ 10.83,€ 10.19,€ 10.10,,,,,,€ 2.65,,€ 17.97,€ 18.06,€ 18.07,1,3,1,2,,€ 8.04,€ 9.33,€ 9.67,€ 6.88,€ 10.00,,no,yes,https://www.amazon.de/dp/2492284077,https://keepa.com/#!product/3-2492284077,Bücher,Interviews,2492284077,9782492284076,,,21.7,21.5,1.2,450,
de,https://m.media-amazon.com/images/I/41Nlj8UrWBL.jpg,"Le rejet de l'occident: Réflexions sur l’ésotérisme, le complotisme et le refus de la société libérale",4857403,4857403,4857403,Bücher,4.8,6,€ 18.00,€ 18.00,€ 18.00,€ 18.00,€ 15.47,€ 18.00,0 %,€ 18.00,€ 18.00,€ 18.00,€ 18.00,,€ 18.00,€ 18.00,€ 18.00,€ 18.00,€ 2.65,,,,,3,3,1,0,€ 18.00,€ 18.00,€ 18.00,€ 18.00,€ 15.47,€ 18.00,Amazon,yes,no,https://www.amazon.de/dp/B083XTGK73,https://keepa.com/#!product/3-B083XTGK73,Bücher,"Sozialwissenschaft, Interviews",B083XTGK73,9791024205700,DERVY,,21.9,14.1,2.2,320,
de,https://m.media-amazon.com/images/I/51zOOENdU0L.jpg;https://m.media-amazon.com/images/I/51K1nVqpOaL.jpg;https://m.media-amazon.com/images/I/51+zAQ684-L.jpg;https://m.media-amazon.com/images/I/51IeWI4odXL.jpg;https://m.media-amazon.com/images/I/51Sz6zSDrlL.jpg,Les plantes du plaisir - Stimuler sa libido au naturel,3302879,3302879,3082269,Bücher,5,1,€ 14.12,€ 14.11,€ 14.11,€ 14.33,€ 14.11,€ 14.90,0 %,€ 14.12,€ 14.11,€ 14.11,€ 14.33,,,,,,€ 2.65,,,,,6,5,,,€ 14.12,€ 14.11,€ 14.11,€ 14.33,€ 14.11,€ 14.90,Amazon,yes,no,https://www.amazon.de/dp/237922286X,https://keepa.com/#!product/3-237922286X,Bücher,"Alles über Sex, Fitness",237922286X,9782379222863,,,21.1,15.6,1.2,280,
de,https://m.media-amazon.com/images/I/61tDrLLSDuL.jpg,Le livre de la paix,,,,,4.6,12,€ 11.90,€ 11.90,€ 11.90,€ 11.90,€ 11.90,€ 11.90,0 %,€ 11.90,€ 11.90,€ 11.90,€ 11.90,,,,,,€ 4.37,,€ 19.16,€ 19.16,€ 19.16,5,5,1,4,€ 11.90,€ 11.90,€ 11.90,€ 11.90,€ 11.90,€ 11.90,Amazon,yes,no,https://www.amazon.de/dp/274706588X,https://keepa.com/#!product/3-274706588X,Bücher,"Gutenachtgeschichten, Gute-Nacht-Geschichten",274706588X,9782747065887,BAYARD JEUNESSE,,25.4,25.2,0.8,420,
de,https://m.media-amazon.com/images/I/41CtR+lcEaL.jpg,Les pigeons de vol acrobatique et de haut vol: Elevage et etrainement,,,,,4.9,9,,,,,€ 35.00,€ 35.00,100 %,€ 15.71,€ 15.71,€ 15.71,€ 17.91,,€ 15.71,€ 15.88,€ 19.42,€ 15.71,€ 4.63,,€ 30.99,€ 30.99,€ 30.99,3,3,2,2,€ 15.71,€ 15.71,€ 15.71,€ 17.91,€ 15.71,€ 40.99,3rd Party (ANVTZP44ZDKG6),yes,no,https://www.amazon.de/dp/235191094X,https://keepa.com/#!product/3-235191094X,Bücher,"Freizeit, Haus & Garten, Umwelt & Ökologie",235191094X,9782351910948,GERFAUT,,24.6,17.6,2.4,1020,
de,https://m.media-amazon.com/images/I/81Ta+BaGzhL.jpg;https://m.media-amazon.com/images/I/91rnRHhD9WL.jpg;https://m.media-amazon.com/images/I/91D6iAP1yDL.jpg;https://m.media-amazon.com/images/I/91MZYvZLx-L.jpg;https://m.media-amazon.com/images/I/91SYZPAMBgL.jpg;https://m.media-amazon.com/images/I/91eeeSytgPL.jpg;https://m.media-amazon.com/images/I/91YcAThEDPL.jpg,LE RUGBY RACONTÉ AUX ENFANTS - PETIT GUIDE ILLUSTRÉ,5431383,5411502,4994863,Bücher,,5,,,,,€ 15.90,€ 15.90,100 %,€ 9.90,€ 9.90,€ 9.90,€ 9.90,,,€ 17.64,€ 17.79,€ 17.64,€ 3.96,,€ 15.89,€ 15.89,€ 17.57,2,2,0,2,€ 15.89,€ 15.89,€ 15.92,€ 16.86,€ 15.89,€ 18.50,3rd Party (A1TCMC49OOH07Y),no,no,https://www.amazon.de/dp/2889570355,https://keepa.com/#!product/3-2889570355,Bücher,"Sport allgemein, Sport, Sport & Freizeit",2889570355,9782889570355,NUINUI JEUNESSE,,29.4,23.8,1.8,820,
de,https://m.media-amazon.com/images/I/51IRb7nmxxS.jpg;https://m.media-amazon.com/images/I/51t-aVW3KgL.jpg;https://m.media-amazon.com/images/I/512duyflQLL.jpg;https://m.media-amazon.com/images/I/51fZJWEbGnL.jpg;https://m.media-amazon.com/images/I/516SbB5N5EL.jpg,Pauses spirituelles - 100 lieux originaux en France pour se ressourcer,3240176,3181536,3074193,Bücher,,,,,,€ 29.95,€ 29.95,€ 29.95,100 %,€ 19.90,€ 19.90,€ 35.92,€ 53.42,,,,,,€ 4.63,,€ 25.89,€ 25.89,€ 25.89,2,2,0,2,€ 25.89,€ 25.89,€ 25.89,€ 28.48,€ 25.89,€ 29.95,3rd Party (A1TCMC49OOH07Y),no,no,https://www.amazon.de/dp/232402893X,https://keepa.com/#!product/3-232402893X,Bücher,Spiritualität,232402893X,9782324028939,,,28.1,21.8,2.2,1200,
de,https://m.media-amazon.com/images/I/41gbfzHtOVS.jpg;https://m.media-amazon.com/images/I/51gdkvV2JxL.jpg,"Paris Match, le jeu",,,,,,1,,,,,,,100 %,€ 24.90,€ 24.90,€ 24.90,€ 24.99,,,,,,€ 4.63,,€ 30.89,€ 30.89,€ 30.89,1,1,0,1,€ 30.89,€ 30.89,€ 30.89,€ 30.89,€ 30.89,€ 30.89,3rd Party (A1TCMC49OOH07Y),no,no,https://www.amazon.de/dp/2324029499,https://keepa.com/#!product/3-2324029499,Bücher,Brett- & Würfelspiele,2324029499,9782324029493,,,23.8,23.4,6.6,1315,
de,https://m.media-amazon.com/images/I/41iOF-gBIzL.jpg;https://m.media-amazon.com/images/I/51pUI2rfOIL.jpg,Méditations d'un condamné - Comment le couloir de la mort a ouvert mon coeur,,,,,,,€ 15.60,€ 15.33,€ 15.33,€ 15.33,€ 15.33,€ 15.60,0 %,€ 15.60,€ 15.33,€ 15.33,€ 15.33,,,,,,€ 2.65,,€ 22.79,€ 22.79,€ 22.79,3,3,1,2,€ 15.60,€ 15.33,€ 15.33,€ 15.33,€ 15.33,€ 15.60,Amazon,yes,no,https://www.amazon.de/dp/2702919936,https://keepa.com/#!product/3-2702919936,Bücher,Biografien & Erinnerungen,2702919936,9782702919934,,,20.8,14.6,2,250,
de,https://m.media-amazon.com/images/I/71zHGXNzByL.jpg,Un eucalyptus pour Vénus,,,,,,,,,,,,,100 %,€ 7.84,€ 7.84,€ 7.84,€ 7.84,,,,,,€ 2.20,,€ 15.89,€ 15.89,€ 15.89,2,2,0,1,,,,,,,,no,no,https://www.amazon.de/dp/2366470193,https://keepa.com/#!product/3-2366470193,Bücher,Kinderbücher,2366470193,9782366470192,RECREALIRE,,21.6,21.6,1,300,
de,https://m.media-amazon.com/images/I/61L1DZ0uVRL.jpg,"Déportés, leur ultime transmission",1169100,988542,1950551,Bücher,4.9,10,€ 25.00,€ 25.00,€ 16.03,€ 14.55,€ 4.63,€ 25.00,0 %,€ 16.90,€ 24.99,€ 16.02,€ 14.54,,,€ 16.32,€ 16.32,€ 16.32,€ 3.00,,€ 29.44,€ 29.79,€ 29.98,3,3,1,2,€ 25.00,€ 25.00,€ 16.03,€ 14.55,€ 4.63,€ 25.00,Amazon,yes,no,https://www.amazon.de/dp/273249738X,https://keepa.com/#!product/3-273249738X,Bücher,Politik & Geschichte,273249738X,9782732497389,,,25.3,19.3,1.9,750,
de,https://m.media-amazon.com/images/I/61Ceq1Mlr3L.jpg;https://m.media-amazon.com/images/I/41x7IFm6CyL.jpg;https://m.media-amazon.com/images/I/41Hx94864iL.jpg;https://m.media-amazon.com/images/I/41O1SDRaALL.jpg;https://m.media-amazon.com/images/I/41DROKk29-L.jpg;https://m.media-amazon.com/images/I/51y7-d9Sb+L.jpg;https://m.media-amazon.com/images/I/51g5FtLyUAL.jpg;https://m.media-amazon.com/images/I/51z2TIDhnIL.jpg,Ça va changer avec vous !: Il est temps d'être écolos et fiers de l'être,,,,,4.2,22,€ 4.42,€ 4.44,€ 5.22,€ 6.16,€ 4.23,€ 16.95,0 %,€ 4.42,€ 4.44,€ 5.06,€ 5.58,,€ 16.99,€ 16.99,€ 16.99,€ 10.97,€ 2.55,,€ 10.84,€ 10.38,€ 11.24,3,4,2,1,€ 4.42,€ 4.44,€ 5.22,€ 6.16,€ 4.23,€ 32.93,Amazon,yes,no,https://www.amazon.de/dp/2412050821,https://keepa.com/#!product/3-2412050821,Bücher,"Sex-Ratgeber, Umweltwissenschaft, Ökologie Allgemein, Eltern & Kinder",2412050821,9782412050828,First,,21.6,17.2,2.6,750,
de,https://m.media-amazon.com/images/I/81BZTlSvhiL.jpg,Gorges de la Dordogne : 15 jours de marche,4107547,4002104,3861588,Bücher,3.8,5,€ 17.90,€ 17.90,€ 17.90,€ 17.45,€ 16.37,€ 17.90,0 %,€ 9.99,€ 9.99,€ 9.99,€ 9.99,,,,,,€ 2.65,,€ 15.98,€ 15.98,€ 15.98,3,3,1,2,€ 17.90,€ 17.90,€ 17.90,€ 17.45,€ 16.37,€ 17.90,Amazon,yes,no,https://www.amazon.de/dp/2846404771,https://keepa.com/#!product/3-2846404771,Bücher,"Freizeit, Haus & Garten, Routen & Wege, Walking & Gehen, Wandern allgemein",2846404771,9782846404778,BELLES BALADES,,20.8,14.6,1,320,
de,https://m.media-amazon.com/images/I/41iYfk+iggL.jpg,Comment guérir de l'endométriose,5122791,5122791,5122791,,4.5,4,€ 19.43,€ 20.17,€ 20.17,€ 20.17,€ 19.43,€ 22.00,0 %,€ 12.00,€ 20.17,€ 20.17,€ 20.17,,€ 20.17,€ 20.17,€ 20.17,€ 20.17,€ 3.00,,€ 27.36,€ 27.36,€ 27.36,6,5,1,4,€ 19.43,€ 20.17,€ 20.17,€ 20.17,€ 17.75,€ 22.00,Amazon,yes,no,https://www.amazon.de/dp/2843194229,https://keepa.com/#!product/3-2843194229,Bücher,"Beschwerden & Krankheiten, Fitness",2843194229,9782843194221,JOSETTE LYON,,21.8,14.8,2.8,640,
de,https://m.media-amazon.com/images/I/61VQgYDrSVL.jpg,Cry Babies - Le Monde des contes (5),,,,,,2,,,,,,,100 %,,,,,,,,,,€ 2.04,,,,,,,0,0,,,,,,,,no,yes,https://www.amazon.de/dp/2821215177,https://keepa.com/#!product/3-2821215177,Bücher,"Alben, Grundbegriffe, Belletristik",2821215177,9782821215177,,,19.7,17.6,0.8,190,
de,https://m.media-amazon.com/images/I/81qPcOnIX8S.jpg,Les aventures inattendues d'Olympe Valoese,3975469,3832479,3770131,Bücher,4.4,14,,,,,€ 13.75,€ 16.00,100 %,€ 16.00,€ 16.00,€ 16.00,€ 16.00,,,,,,€ 5.02,,€ 21.99,€ 21.99,€ 21.99,1,1,0,1,€ 21.99,€ 21.99,€ 21.99,€ 21.99,€ 13.75,€ 21.99,3rd Party (A1TCMC49OOH07Y),no,no,https://www.amazon.de/dp/B0948FF7TP,https://keepa.com/#!product/3-B0948FF7TP,Bücher,"New Adult, Fantasy & Horror",B0948FF7TP,9791032404737,,,29.5,22.5,3.4,1740,
de,https://m.media-amazon.com/images/I/31p9xD12MrL.jpg,Un peu plus près des étoiles,5182571,5182571,5182571,,4,10,€ 14.90,€ 14.90,€ 14.90,€ 14.90,€ 14.90,€ 14.90,0 %,€ 14.90,€ 14.90,€ 14.90,€ 14.90,,,,,€ 14.90,€ 2.65,,€ 20.86,€ 20.86,€ 20.86,4,4,1,3,€ 14.90,€ 14.90,€ 14.90,€ 14.90,€ 14.90,€ 14.90,Amazon,yes,no,https://www.amazon.de/dp/B07SWQ29P3,https://keepa.com/#!product/3-B07SWQ29P3,Bücher,"Belletristik, Belletristik",B07SWQ29P3,9791036305719,BAYARD JEUNESSE,,21,13.8,2.1,440,
de,https://m.media-amazon.com/images/I/41QFaSyH+FL.jpg;https://m.media-amazon.com/images/I/41sDohPX1SL.jpg;https://m.media-amazon.com/images/I/51vuX-8PExL.jpg,Les animaux magiques dans la peinture indienne,3744249,3270740,3122893,Bücher,,,,,,,,,100 %,€ 19.90,€ 19.90,€ 19.90,€ 19.90,,€ 24.50,€ 24.50,€ 24.50,€ 24.50,€ 5.10,,€ 25.89,€ 25.89,€ 31.57,2,2,1,1,€ 24.50,€ 24.50,€ 24.50,€ 24.50,€ 24.50,€ 61.10,3rd Party (A1TCMC49OOH07Y),yes,no,https://www.amazon.de/dp/2878339045,https://keepa.com/#!product/3-2878339045,Bücher,"Kunst, Kunst",2878339045,9782878339048,CIRCONFLEXE,,36,27.4,1,910,
