dailyAverageExchangeRateId,currencyCode,rateToEur,date
,TRY,10.248221,2021-05-24
,TRY,10.367975,2021-05-25
,TRY,10.314654,2021-05-26
,TRY,10.402794,2021-05-27
,TRY,10.459756,2021-05-28
,TRY,10.433897,2021-05-29
,TRY,10.433897,2021-05-30
,TRY,10.381921,2021-05-31
,TRY,10.42726,2021-06-1
,TRY,10.497835,2021-06-2
,TRY,10.558603,2021-06-3
,TRY,10.529254,2021-06-4
,TRY,10.546087,2021-06-5
,TRY,10.546087,2021-06-6
,TRY,10.503746,2021-06-7
,TRY,10.493529,2021-06-8
,TRY,10.462995,2021-06-9
,TRY,10.256113,2021-06-10
,TRY,10.125859,2021-06-11
,TRY,10.155534,2021-06-12
,TRY,10.155534,2021-06-13
,TRY,10.188007,2021-06-14
,TRY,10.378365,2021-06-15
,TRY,10.314597,2021-06-16
,TRY,10.362998,2021-06-17
,TRY,10.358879,2021-06-18
,TRY,10.371696,2021-06-19
,TRY,10.371696,2021-06-20
,TRY,10.44608,2021-06-21
,TRY,10.325045,2021-06-22
,TRY,10.315487,2021-06-23
,TRY,10.387908,2021-06-24
,TRY,10.464021,2021-06-25
,TRY,10.463066,2021-06-26
,TRY,10.463066,2021-06-27
,TRY,10.371618,2021-06-28
,TRY,10.388397,2021-06-29
,TRY,10.31661,2021-06-30
,TRY,10.269755,2021-07-1
,TRY,10.296298,2021-07-2
,TRY,10.310565,2021-07-3
,TRY,10.310565,2021-07-4
,TRY,10.286737,2021-07-5
,TRY,10.272722,2021-07-6
,TRY,10.261809,2021-07-7
,TRY,10.301395,2021-07-8
,TRY,10.279415,2021-07-9
,TRY,10.286313,2021-07-10
,TRY,10.286313,2021-07-11
,TRY,10.2404,2021-07-12
,TRY,10.149033,2021-07-13
,TRY,10.170414,2021-07-14
,TRY,10.119554,2021-07-15
,TRY,10.052655,2021-07-16
,TRY,10.062569,2021-07-17
,TRY,10.062569,2021-07-18
,TRY,10.115106,2021-07-19
,TRY,10.083069,2021-07-20
,TRY,10.119899,2021-07-21
,TRY,10.082749,2021-07-22
,TRY,10.06654,2021-07-23
,TRY,10.070818,2021-07-24
,TRY,10.070818,2021-07-25
,TRY,10.099982,2021-07-26
,TRY,10.144312,2021-07-27
,TRY,10.129663,2021-07-28
,TRY,10.046273,2021-07-29
,TRY,9.983545,2021-07-30
,TRY,10.032362,2021-07-31
,TRY,10.032362,2021-08-1
,TRY,9.927749,2021-08-2
,TRY,9.971743,2021-08-3
,TRY,10.037386,2021-08-4
,TRY,10.110203,2021-08-5
,TRY,10.148443,2021-08-6
,TRY,10.15259,2021-08-7
,TRY,10.148944,2021-08-8
,TRY,10.153006,2021-08-9
,TRY,10.088704,2021-08-10
,TRY,10.1722,2021-08-11
,TRY,10.059465,2021-08-12
,TRY,10.071021,2021-08-13
,TRY,10.055369,2021-08-14
,TRY,10.055369,2021-08-15
,TRY,9.972855,2021-08-16
,TRY,9.897195,2021-08-17
,TRY,9.904876,2021-08-18
,TRY,9.958871,2021-08-19
,TRY,9.940368,2021-08-20
,TRY,9.935549,2021-08-21
,TRY,9.935549,2021-08-22
,TRY,9.908415,2021-08-23
,TRY,9.888067,2021-08-24
,TRY,9.855874,2021-08-25
,TRY,9.851508,2021-08-26
,TRY,9.859514,2021-08-27
,TRY,9.853523,2021-08-28
,TRY,9.853523,2021-08-29
,TRY,9.894863,2021-08-30
,TRY,9.814731,2021-08-31
,TRY,9.843508,2021-09-1
,TRY,9.833726,2021-09-2
,TRY,9.882726,2021-09-3
,TRY,9.890399,2021-09-4
,TRY,9.890399,2021-09-5
,TRY,9.831115,2021-09-6
,TRY,9.884797,2021-09-7
,TRY,10.004439,2021-09-8
,TRY,9.988582,2021-09-9
,TRY,9.992022,2021-09-10
,TRY,10.00646,2021-09-11
,TRY,10.00646,2021-09-12
,TRY,9.961918,2021-09-13
,TRY,9.983373,2021-09-14
,TRY,9.955798,2021-09-15
,TRY,10.018602,2021-09-16
,TRY,10.130354,2021-09-17
,TRY,10.135868,2021-09-18
,TRY,10.135868,2021-09-19
,TRY,10.164569,2021-09-20
,TRY,10.120725,2021-09-21
,TRY,10.138808,2021-09-22
,TRY,10.293584,2021-09-23
,TRY,10.369354,2021-09-24
,TRY,10.411668,2021-09-25
,TRY,10.411668,2021-09-26
,TRY,10.327443,2021-09-27
,TRY,10.366671,2021-09-28
,TRY,10.334573,2021-09-29
,TRY,10.291015,2021-09-30
,TRY,10.283407,2021-10-1
,TRY,10.274814,2021-10-2
,TRY,10.274814,2021-10-3
,TRY,10.302904,2021-10-4
,TRY,10.303519,2021-10-5
,TRY,10.257322,2021-10-6
,TRY,10.256552,2021-10-7
,TRY,10.364032,2021-10-8
,TRY,10.390902,2021-10-9
,TRY,10.390902,2021-10-10
,TRY,10.417967,2021-10-11
,TRY,10.421949,2021-10-12
,TRY,10.502,2021-10-13
,TRY,10.640507,2021-10-14
,TRY,10.691691,2021-10-15
,TRY,10.750521,2021-10-16
,TRY,10.750521,2021-10-17
,TRY,10.827058,2021-10-18
,TRY,10.828015,2021-10-19
,TRY,10.744763,2021-10-20
,TRY,10.978585,2021-10-21
,TRY,11.177549,2021-10-22
,TRY,11.179711,2021-10-23
,TRY,11.179711,2021-10-24
,TRY,11.130688,2021-10-25
,TRY,11.056493,2021-10-26
,TRY,11.026074,2021-10-27
,TRY,11.132491,2021-10-28
,TRY,11.101456,2021-10-29
,TRY,11.107835,2021-10-30
,TRY,11.107835,2021-10-31
,TRY,11.033807,2021-11-1
,TRY,11.104267,2021-11-2
,TRY,11.202599,2021-11-3
,TRY,11.192203,2021-11-4
,TRY,11.211354,2021-11-5
,TRY,11.220923,2021-11-8
,TRY,11.268761,2021-11-9
,TRY,11.290976,2021-11-10
,TRY,11.341519,2021-11-11
,TRY,11.430828,2021-11-12
,TRY,11.418485,2021-11-13
,TRY,11.418485,2021-11-14
,TRY,11.491679,2021-11-15
,TRY,11.625893,2021-11-16
,TRY,11.999502,2021-11-17
,TRY,12.531677,2021-11-18
,TRY,12.690047,2021-11-19
,TRY,12.671066,2021-11-20
,TRY,12.671066,2021-11-21
,TRY,12.832134,2021-11-22
,TRY,14.530717,2021-11-23
,TRY,13.69018,2021-11-24
,TRY,13.476023,2021-11-25
,TRY,14.062138,2021-11-26
,TRY,14.063724,2021-11-27
,TRY,14.063724,2021-11-28
,TRY,14.479073,2021-11-29
,TRY,15.082629,2021-11-30
,TRY,15.155317,2021-12-1
,TRY,15.467324,2021-12-2
,TRY,15.526629,2021-12-3
,TRY,15.502546,2021-12-4
,TRY,15.502546,2021-12-5
,TRY,15.52223,2021-12-6
,TRY,15.227173,2021-12-7
,TRY,15.530457,2021-12-8
,TRY,15.548446,2021-12-9
,TRY,15.683938,2021-12-10
,TRY,15.707779,2021-12-11
,TRY,15.707779,2021-12-12
,TRY,15.628188,2021-12-13
,TRY,16.189859,2021-12-14
,TRY,16.680291,2021-12-15
,TRY,17.696758,2021-12-16
,TRY,18.318623,2021-12-17
,TRY,18.451277,2021-12-18
,TRY,18.451277,2021-12-19
,TRY,20.490207,2021-12-20
,TRY,14.37471,2021-12-21
,TRY,14.033653,2021-12-22
,TRY,12.745517,2021-12-23
,TRY,12.91685,2021-12-24
,TRY,12.464731,2021-12-25
,TRY,12.464731,2021-12-26
,TRY,13.032569,2021-12-27
,TRY,13.387782,2021-12-28
,TRY,14.316973,2021-12-29
,TRY,14.882028,2021-12-30
,TRY,15.034557,2021-12-31
,TRY,15.148028,2022-01-1
,TRY,15.148028,2022-01-2
,TRY,14.731423,2022-01-3
,TRY,15.3329,2022-01-4
,TRY,15.441926,2022-01-5
,TRY,15.544112,2022-01-6
,TRY,15.690089,2022-01-7
,TRY,15.76379,2022-01-8
,TRY,15.76379,2022-01-9
,TRY,15.660708,2022-01-10
,TRY,15.736435,2022-01-11
,TRY,15.23883,2022-01-12
,TRY,15.518643,2022-01-13
,TRY,15.365568,2022-01-14
,TRY,15.441889,2022-01-15
,TRY,15.441889,2022-01-16
,TRY,15.346795,2022-01-17
,TRY,15.448542,2022-01-18
,TRY,15.185334,2022-01-19
,TRY,15.085761,2022-01-20
,TRY,15.268945,2022-01-21
,TRY,15.257214,2022-01-22
,TRY,15.257214,2022-01-23
,TRY,15.314232,2022-01-24
,TRY,15.254958,2022-01-25
,TRY,15.31423,2022-01-26
,TRY,15.198105,2022-01-27
,TRY,15.097573,2022-01-28
,TRY,15.108971,2022-01-29
,TRY,15.108971,2022-01-30
,TRY,15.065286,2022-01-31
,TRY,15.041066,2022-02-1
,TRY,15.222576,2022-02-2
,TRY,15.463735,2022-02-3
,TRY,15.53676,2022-02-4
,TRY,15.535493,2022-02-5
,TRY,15.535493,2022-02-6
,TRY,15.547349,2022-02-7
,TRY,15.536159,2022-02-8
,TRY,15.487079,2022-02-9
,TRY,15.480747,2022-02-10
,TRY,15.378855,2022-02-11
,TRY,15.344569,2022-02-12
,TRY,15.344569,2022-02-13
,TRY,15.379998,2022-02-14
,TRY,15.484997,2022-02-15
,TRY,15.502665,2022-02-16
,TRY,15.442893,2022-02-17
,TRY,15.477052,2022-02-18
,TRY,15.455163,2022-02-19
,TRY,15.455163,2022-02-20
,TRY,15.491208,2022-02-21
,TRY,15.694769,2022-02-22
,TRY,15.635114,2022-02-23
,TRY,15.69247,2022-02-24
,TRY,15.640703,2022-02-25
,TRY,15.583136,2022-02-26
,TRY,15.583136,2022-02-27
,TRY,15.564908,2022-02-28
,TRY,15.508269,2022-03-1
,TRY,15.676895,2022-03-2
,TRY,15.633955,2022-03-3
,TRY,15.532731,2022-03-4
,TRY,15.530935,2022-03-5
,TRY,15.530935,2022-03-6
,TRY,15.663998,2022-03-7
,TRY,15.786501,2022-03-8
,TRY,16.242307,2022-03-9
,TRY,16.325093,2022-03-10
,TRY,16.101545,2022-03-11
,TRY,16.111063,2022-03-12
,TRY,16.111063,2022-03-13
,TRY,16.216516,2022-03-14
,TRY,16.14027,2022-03-15
,TRY,16.159306,2022-03-16
,TRY,16.33608,2022-03-17
,TRY,16.37282,2022-03-18
,TRY,16.382654,2022-03-19
,TRY,16.382654,2022-03-20
,TRY,16.376362,2022-03-21
,TRY,16.329869,2022-03-22
,TRY,16.34648,2022-03-23
,TRY,16.288816,2022-03-24
,TRY,16.308426,2022-03-25
,TRY,16.294909,2022-03-26
,TRY,16.294909,2022-03-27
,TRY,16.30273,2022-03-28
,TRY,16.175594,2022-03-29
,TRY,16.355411,2022-03-30
,TRY,16.266643,2022-03-31
,TRY,16.222653,2022-04-1
,TRY,16.226384,2022-04-3
,TRY,16.14033,2022-04-4
,TRY,16.0716,2022-04-5
,TRY,16.08265,2022-04-6
,TRY,16.042564,2022-04-7
,TRY,16.047538,2022-04-8
,TRY,16.040871,2022-04-9
,TRY,16.040871,2022-04-10
,TRY,15.975745,2022-04-11
,TRY,15.818052,2022-04-12
,TRY,15.886168,2022-04-13
,TRY,15.812349,2022-04-14
,TRY,15.813476,2022-04-15
,TRY,15.827922,2022-04-16
,TRY,15.827922,2022-04-17
,TRY,15.774293,2022-04-18
,TRY,15.818678,2022-04-19
,TRY,15.917276,2022-04-20
,TRY,15.944635,2022-04-21
,TRY,15.902988,2022-04-22
,TRY,15.921186,2022-04-23
,TRY,15.921186,2022-04-24
,TRY,15.831955,2022-04-25
,TRY,15.778157,2022-04-26
,TRY,15.656309,2022-04-27
,TRY,15.533556,2022-04-28
,TRY,15.665577,2022-04-29
,TRY,15.660568,2022-04-30
,TRY,15.660568,2022-05-1
,TRY,15.654413,2022-05-2
,TRY,15.586466,2022-05-3
,TRY,15.594414,2022-05-4
,TRY,15.629205,2022-05-5
,TRY,15.795043,2022-05-6
,TRY,15.764768,2022-05-7
,TRY,15.764768,2022-05-8
,TRY,15.938022,2022-05-9
,TRY,16.065149,2022-05-10
,TRY,16.109232,2022-05-11
,TRY,15.959586,2022-05-12
,TRY,16.117537,2022-05-13
,TRY,16.115663,2022-05-14
,TRY,16.115663,2022-05-15
,TRY,16.205983,2022-05-16
,TRY,16.696186,2022-05-17
,TRY,16.739637,2022-05-18
,TRY,16.802153,2022-05-19
,TRY,16.778574,2022-05-20
,TRY,16.79831,2022-05-21
,TRY,16.79831,2022-05-22
,TRY,16.852963,2022-05-23
,TRY,17.229232,2022-05-24
,TRY,17.390999,2022-05-25
,TRY,17.520724,2022-05-26
,TRY,17.360921,2022-05-27
,TRY,17.410535,2022-05-28
,TRY,17.410535,2022-05-29
,TRY,17.669003,2022-05-30
,TRY,17.597781,2022-05-31
,TRY,17.446453,2022-06-1
,TRY,17.695009,2022-06-2
,TRY,17.64347,2022-06-3
,TRY,17.5994,2022-06-4
,TRY,17.5994,2022-06-5
,TRY,17.734999,2022-06-6
,TRY,17.935543,2022-06-7
,TRY,18.324555,2022-06-8
,TRY,17.93775,2022-06-9
,TRY,18.007132,2022-06-10
,TRY,18.002135,2022-06-11
,TRY,18.002135,2022-06-12
,TRY,18.002235,2022-06-13
,TRY,18.010057,2022-06-14
,TRY,17.937026,2022-06-15
,TRY,18.275738,2022-06-16
,TRY,18.144052,2022-06-17
,TRY,18.186818,2022-06-18
,TRY,18.186818,2022-06-19
,TRY,18.223672,2022-06-20
,TRY,18.2703,2022-06-21
,TRY,18.341477,2022-06-22
,TRY,18.238589,2022-06-23
,TRY,17.403059,2022-06-24
,TRY,17.826551,2022-06-25
,TRY,17.826551,2022-06-26
,TRY,17.543341,2022-06-27
,TRY,17.536233,2022-06-28
,TRY,17.39304,2022-06-29
,TRY,17.502516,2022-06-30
,TRY,17.441144,2022-07-1
,TRY,17.479821,2022-07-2
,TRY,17.479821,2022-07-3
,TRY,17.496248,2022-07-4
,TRY,17.34107,2022-07-5
,TRY,17.544856,2022-07-6
,TRY,17.564089,2022-07-7
,TRY,17.55663,2022-07-8
,TRY,17.594398,2022-07-9
,TRY,17.594398,2022-07-10
,TRY,17.485519,2022-07-11
,TRY,17.422835,2022-07-12
,TRY,17.569836,2022-07-13
,TRY,17.433454,2022-07-14
,TRY,17.446453,2022-07-15
,TRY,17.551292,2022-07-16
,TRY,17.551292,2022-07-17
,TRY,17.756483,2022-07-18
,TRY,17.966225,2022-07-19
,TRY,17.919302,2022-07-20
,TRY,18.031436,2022-07-21
,TRY,18.160805,2022-07-22
,TRY,18.122063,2022-07-23
,TRY,18.122063,2022-07-24
,TRY,18.216651,2022-07-25
,TRY,18.087682,2022-07-26
,TRY,18.098697,2022-07-27
,TRY,18.171604,2022-07-28
,TRY,18.265562,2022-07-29
,TRY,18.318728,2022-07-30
,TRY,18.318728,2022-07-31
,TRY,18.391221,2022-08-1
,TRY,18.295059,2022-08-2
,TRY,18.23319,2022-08-3
,TRY,18.357534,2022-08-4
,TRY,18.24991,2022-08-5
,TRY,18.310876,2022-08-8
,TRY,18.274684,2022-08-9
,TRY,18.437734,2022-08-10
,TRY,18.543056,2022-08-11
,TRY,18.398351,2022-08-12
,TRY,18.40895,2022-08-13
,TRY,18.40895,2022-08-14
,TRY,18.267717,2022-08-15
,TRY,18.23678,2022-08-16
,TRY,18.253102,2022-08-17
,TRY,18.228579,2022-08-18
,TRY,18.174026,2022-08-19
,TRY,18.162748,2022-08-20
,TRY,18.162748,2022-08-21
,TRY,17.966055,2022-08-22
,TRY,18.072001,2022-08-23
,TRY,18.063361,2022-08-24
,TRY,18.089188,2022-08-25
,TRY,18.130498,2022-08-26
,TRY,18.100453,2022-08-27
,TRY,18.100453,2022-08-28
,TRY,18.209735,2022-08-29
,TRY,18.224464,2022-08-30
,TRY,18.304018,2022-08-31
,TRY,18.102633,2022-09-1
,TRY,18.164215,2022-09-2
,TRY,18.123774,2022-09-3
,TRY,18.123774,2022-09-4
,TRY,18.092642,2022-09-5
,TRY,18.05619,2022-09-6
,TRY,18.173334,2022-09-7
,TRY,18.17572,2022-09-8
,TRY,18.320344,2022-09-9
,TRY,18.512464,2022-09-10
,TRY,18.512464,2022-09-11
,TRY,18.477919,2022-09-12
,TRY,18.243164,2022-09-13
,TRY,18.242467,2022-09-14
,TRY,18.268868,2022-09-15
,TRY,18.264549,2022-09-16
,TRY,18.256733,2022-09-17
,TRY,18.256733,2022-09-18
,TRY,18.316866,2022-09-19
,TRY,18.261686,2022-09-20
,TRY,18.082553,2022-09-21
,TRY,18.048435,2022-09-22
,TRY,17.885439,2022-09-23
,TRY,17.844152,2022-09-24
,TRY,17.844152,2022-09-25
,TRY,17.754886,2022-09-26
,TRY,17.713243,2022-09-27
,TRY,17.968465,2022-09-28
,TRY,18.083957,2022-09-29
,TRY,18.12563,2022-09-30
,TRY,18.140816,2022-10-1
,TRY,18.140816,2022-10-2
,TRY,18.171751,2022-10-3
,TRY,18.521706,2022-10-4
,TRY,18.322016,2022-10-5
,TRY,18.207987,2022-10-6
,TRY,18.141682,2022-10-7
,TRY,18.099213,2022-10-8
,TRY,18.099213,2022-10-9
,TRY,18.006813,2022-10-10
,TRY,18.154987,2022-10-11
,TRY,17.988469,2022-10-12
,TRY,18.147284,2022-10-13
,TRY,18.072958,2022-10-14
,TRY,18.060285,2022-10-15
,TRY,18.060285,2022-10-16
,TRY,18.279189,2022-10-17
,TRY,18.31617,2022-10-18
,TRY,18.161631,2022-10-19
,TRY,18.230511,2022-10-20
,TRY,18.303184,2022-10-21
,TRY,18.338839,2022-10-22
,TRY,18.338839,2022-10-23
,TRY,18.363201,2022-10-24
,TRY,18.501754,2022-10-25
,TRY,18.741962,2022-10-26
,TRY,18.545843,2022-10-27
,TRY,18.468976,2022-10-28
,TRY,18.517862,2022-10-29
,TRY,18.517862,2022-10-30
,TRY,18.389221,2022-10-31
,TRY,18.340741,2022-11-1
,TRY,18.361935,2022-11-2
,TRY,18.155182,2022-11-3
,TRY,18.457345,2022-11-4
,TRY,18.537912,2022-11-5
,TRY,18.537912,2022-11-6
,TRY,18.566166,2022-11-7
,TRY,18.769799,2022-11-8
,TRY,18.664632,2022-11-9
,TRY,18.818615,2022-11-10
,TRY,19.140692,2022-11-11
,TRY,19.2712,2022-11-12
,TRY,19.2712,2022-11-13
,TRY,19.214589,2022-11-14
,TRY,19.307042,2022-11-15
,TRY,19.348545,2022-11-16
,TRY,19.224883,2022-11-17
,TRY,19.259301,2022-11-18
,TRY,19.264742,2022-11-19
,TRY,19.264742,2022-11-20
,TRY,19.065982,2022-11-21
,TRY,19.118081,2022-11-22
,TRY,19.28496,2022-11-23
,TRY,19.383799,2022-11-24
,TRY,19.382418,2022-11-25
,TRY,19.362633,2022-11-26
,TRY,19.362633,2022-11-27
,TRY,19.348141,2022-11-28
,TRY,19.294414,2022-11-29
,TRY,19.227774,2022-11-30
,TRY,19.564037,2022-12-1
,TRY,19.587937,2022-12-2
,TRY,19.634352,2022-12-3
,TRY,19.6353,2022-12-4
,TRY,19.586591,2022-12-5
,TRY,19.574204,2022-12-6
,TRY,19.581801,2022-12-7
,TRY,19.67361,2022-12-8
,TRY,19.668611,2022-12-9
,TRY,19.673891,2022-12-11
,TRY,19.667743,2022-12-12
,TRY,19.817849,2022-12-13
,TRY,19.856353,2022-12-14
,TRY,19.832209,2022-12-15
,TRY,19.783717,2022-12-16
,TRY,19.756532,2022-12-17
,TRY,19.756532,2022-12-18
,TRY,19.812787,2022-12-19
,TRY,19.837907,2022-12-20
,TRY,19.785705,2022-12-21
,TRY,19.772472,2022-12-22
,TRY,19.845119,2022-12-23
,TRY,19.850545,2022-12-26
,TRY,19.932863,2022-12-27
,TRY,19.872993,2022-12-28
,TRY,19.961806,2022-12-29
,TRY,20.004157,2022-12-30
,TRY,20.043765,2022-12-31
,TRY,20.043765,2023-01-1
,TRY,19.937986,2023-01-2
,TRY,19.766767,2023-01-3
,TRY,19.906119,2023-01-4
,TRY,19.747283,2023-01-5
,TRY,19.940848,2023-01-6
,TRY,19.99936,2023-01-7
,TRY,19.99936,2023-01-8
,TRY,20.197097,2023-01-9
,TRY,20.150458,2023-01-10
,TRY,20.184783,2023-01-11
,TRY,20.318616,2023-01-12
,TRY,20.307943,2023-01-13
,TRY,20.39757,2023-01-14
,TRY,20.39757,2023-01-15
,TRY,20.339363,2023-01-16
,TRY,20.290632,2023-01-17
,TRY,20.333809,2023-01-18
,TRY,20.307061,2023-01-19
,TRY,20.365601,2023-01-20
,TRY,20.403437,2023-01-21
,TRY,20.403437,2023-01-22
,TRY,20.427609,2023-01-23
,TRY,20.438594,2023-01-24
,TRY,20.498453,2023-01-25
,TRY,20.420374,2023-01-26
,TRY,20.418684,2023-01-27
,TRY,20.452297,2023-01-28
,TRY,20.452297,2023-01-29
,TRY,20.439919,2023-01-30
,TRY,20.42406,2023-01-31
,TRY,20.535298,2023-02-1
,TRY,20.52449,2023-02-2
,TRY,20.395119,2023-02-3
,TRY,20.381788,2023-02-4
,TRY,20.381788,2023-02-5
,TRY,20.195401,2023-02-6
,TRY,20.159607,2023-02-7
,TRY,20.207244,2023-02-8
,TRY,20.246583,2023-02-9
,TRY,20.098797,2023-02-10
,TRY,20.144684,2023-02-11
,TRY,20.144684,2023-02-12
,TRY,20.201222,2023-02-13
,TRY,20.20136,2023-02-14
,TRY,20.134587,2023-02-15
,TRY,20.150644,2023-02-16
,TRY,20.145635,2023-02-17
,TRY,20.186214,2023-02-18
,TRY,20.186214,2023-02-19
,TRY,20.163318,2023-02-20
,TRY,20.12034,2023-02-21
,TRY,20.048225,2023-02-22
,TRY,19.971532,2023-02-23
,TRY,19.909315,2023-02-24
,TRY,19.977138,2023-02-25
,TRY,19.977138,2023-02-26
,TRY,20.006674,2023-02-27
,TRY,20.031718,2023-02-28
,TRY,20.155793,2023-03-1
,TRY,20.014303,2023-03-2
,TRY,20.055519,2023-03-3
,TRY,20.039299,2023-03-4
,TRY,20.039299,2023-03-5
,TRY,20.207264,2023-03-6
,TRY,20.010365,2023-03-7
,TRY,19.990818,2023-03-8
,TRY,20.041151,2023-03-9
,TRY,20.223093,2023-03-10
,TRY,20.204093,2023-03-11
,TRY,20.204093,2023-03-12
,TRY,20.366275,2023-03-13
,TRY,20.333315,2023-03-14
,TRY,20.023204,2023-03-15
,TRY,20.178319,2023-03-16
,TRY,20.276276,2023-03-17
,TRY,20.451481,2023-03-18
,TRY,20.451481,2023-03-19
,TRY,20.392052,2023-03-20
,TRY,20.486652,2023-03-21
,TRY,20.555664,2023-03-22
,TRY,20.725484,2023-03-23
,TRY,20.523914,2023-03-24
,TRY,20.521833,2023-03-25
,TRY,20.521833,2023-03-26
,TRY,20.59356,2023-03-27
,TRY,20.725361,2023-03-28
,TRY,20.728634,2023-03-29
,TRY,20.900415,2023-03-30
,TRY,20.841652,2023-03-31
,TRY,20.848136,2023-04-2
,TRY,20.903895,2023-04-3
,TRY,21.034517,2023-04-4
,TRY,20.980817,2023-04-5
,TRY,21.056618,2023-04-6
,TRY,21.009547,2023-04-7
,TRY,21.166154,2023-04-8
,TRY,21.166154,2023-04-9
,TRY,20.9058,2023-04-10
,TRY,21.023345,2023-04-11
,TRY,21.233591,2023-04-12
,TRY,21.371153,2023-04-13
,TRY,21.263454,2023-04-14
,TRY,21.496114,2023-04-15
,TRY,21.496114,2023-04-16
,TRY,21.155542,2023-04-17
,TRY,21.278628,2023-04-18
,TRY,21.275495,2023-04-19
,TRY,21.277482,2023-04-20
,TRY,21.302825,2023-04-21
,TRY,21.531018,2023-04-22
,TRY,21.531018,2023-04-23
,TRY,21.405965,2023-04-24
,TRY,21.308316,2023-04-25
,TRY,21.445165,2023-04-26
,TRY,21.39616,2023-04-27
,TRY,21.463708,2023-04-28
,TRY,21.642595,2023-04-29
,TRY,21.642595,2023-04-30
,TRY,21.343131,2023-05-1
,TRY,21.41245,2023-05-2
,TRY,21.518324,2023-05-3
,TRY,21.484614,2023-05-4
,TRY,21.522742,2023-05-5
,TRY,21.879709,2023-05-6
,TRY,21.879709,2023-05-7
,TRY,21.510834,2023-05-8
,TRY,21.391366,2023-05-9
,TRY,21.44155,2023-05-10
,TRY,21.37646,2023-05-11
,TRY,21.259523,2023-05-12
,TRY,21.429275,2023-05-13
,TRY,21.418116,2023-05-14
,TRY,21.399935,2023-05-15
,TRY,21.449302,2023-05-16
,TRY,21.430762,2023-05-17
,TRY,21.309725,2023-05-18
,TRY,21.444667,2023-05-19
,TRY,21.441714,2023-05-20
,TRY,21.441714,2023-05-21
,TRY,21.444126,2023-05-22
,TRY,21.382025,2023-05-23
,TRY,21.408745,2023-05-24
,TRY,21.359847,2023-05-25
,TRY,21.426317,2023-05-26
,TRY,21.4336,2023-05-27
,TRY,21.4336,2023-05-28
,TRY,21.531888,2023-05-29
,TRY,21.878089,2023-05-30
,TRY,22.047446,2023-05-31
,TRY,22.392373,2023-06-1
,TRY,22.389221,2023-06-2
,TRY,22.481793,2023-06-3
,TRY,22.481793,2023-06-4
,TRY,22.766117,2023-06-5
,TRY,23.006333,2023-06-6
,TRY,24.827594,2023-06-7
,TRY,25.202182,2023-06-8
,TRY,25.126794,2023-06-9
,TRY,25.190548,2023-06-10
,TRY,25.190548,2023-06-11
,TRY,25.409074,2023-06-12
,TRY,25.518512,2023-06-13
,TRY,25.609125,2023-06-14
,TRY,25.891804,2023-06-15
,TRY,25.836039,2023-06-16
,TRY,25.889626,2023-06-17
,TRY,25.889626,2023-06-18
,TRY,25.791778,2023-06-19
,TRY,25.723579,2023-06-20
,TRY,25.836017,2023-06-21
,TRY,27.02009,2023-06-22
,TRY,27.472347,2023-06-23
,TRY,27.616965,2023-06-24
,TRY,27.631504,2023-06-25
,TRY,28.288611,2023-06-26
,TRY,28.528126,2023-06-27
,TRY,28.417508,2023-06-28
,TRY,28.315572,2023-06-29
,TRY,28.439062,2023-06-30
,TRY,28.438513,2023-07-1
,TRY,28.438513,2023-07-2
,TRY,28.331896,2023-07-3
,TRY,28.332425,2023-07-4
,TRY,28.327866,2023-07-5
,TRY,28.367693,2023-07-6
,TRY,28.619123,2023-07-7
,TRY,28.619123,2023-07-8
,TRY,28.619123,2023-07-9
,TRY,28.619123,2023-07-10
,TRY,28.770894,2023-07-11
,TRY,28.816734,2023-07-12
,TRY,29.146812,2023-07-13
,TRY,29.299423,2023-07-14
,TRY,29.432942,2023-07-15
,TRY,29.432942,2023-07-16
,TRY,29.489921,2023-07-17
,TRY,30.221378,2023-07-18
,TRY,29.968991,2023-07-19
,TRY,29.832833,2023-07-20
,TRY,29.971021,2023-07-21
,TRY,30.032621,2023-07-22
,TRY,30.032621,2023-07-23
,TRY,29.863543,2023-07-24
,TRY,29.718829,2023-07-25
,TRY,29.813219,2023-07-26
,TRY,29.623775,2023-07-27
,TRY,29.717922,2023-07-28
,TRY,29.697628,2023-07-29
,TRY,29.697628,2023-07-30
,TRY,29.606013,2023-07-31
,TRY,29.559437,2023-08-1
,TRY,29.519341,2023-08-2
,TRY,29.550003,2023-08-3
,TRY,29.777636,2023-08-4
,TRY,29.703087,2023-08-5
,TRY,29.703087,2023-08-6
,TRY,29.712756,2023-08-7
,TRY,29.583363,2023-08-8
,TRY,29.620657,2023-08-9
,TRY,29.77341,2023-08-10
,TRY,29.620159,2023-08-11
,TRY,29.687644,2023-08-12
,TRY,29.687644,2023-08-13
,TRY,29.565209,2023-08-14
,TRY,29.544648,2023-08-15
,TRY,29.477879,2023-08-16
,TRY,29.474886,2023-08-17
,TRY,29.475961,2023-08-18
,TRY,29.514155,2023-08-19
,TRY,29.514155,2023-08-20
,TRY,29.603057,2023-08-21
,TRY,29.511055,2023-08-22
,TRY,29.540583,2023-08-23
,TRY,27.719044,2023-08-24
,TRY,28.651785,2023-08-25
,TRY,28.658895,2023-08-26
,TRY,28.658895,2023-08-27
,TRY,28.713707,2023-08-28
,TRY,28.892949,2023-08-29
,TRY,29.17576,2023-08-30
,TRY,28.931187,2023-08-31
